"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot"
"TRINITY_DN10093_c0_g1",93.7334016165748,-1.44632883821258,1.18429120821697,2.94238815033397e-05,0.00762337967311045,FALSE,"AP21_ORYSI"
"TRINITY_DN10095_c2_g1",44.4865029818301,-0.667087254427551,0.772595179555012,0.000513838170126334,0.0439979867691117,FALSE,"TENM_DROME"
"TRINITY_DN10192_c0_g1",5.43020905997695,0.436011417751089,0.732290385740452,0.000676329312176805,0.0515053414752293,FALSE,"ESPN_MOUSE"
"TRINITY_DN10385_c0_g1",13.5226594403173,5.21151811503581,9.78522927015924,2.04676047907473e-05,0.00593358322842279,FALSE,"SOX14_DROME"
"TRINITY_DN10839_c0_g1",33.8304192153896,-0.851587143054459,0.783847244992408,0.000251506692083572,0.0289519656519104,FALSE,"S35G1_HUMAN"
"TRINITY_DN11050_c0_g1",20.8605854246686,-0.575710085571701,0.915219991712355,0.000234400251692059,0.0276858869831887,FALSE,"043R_FRG3G"
"TRINITY_DN1121_c4_g1",13.2645367806738,0.323199722346426,0.606621605396069,0.00153186223099449,0.0807316859760683,FALSE,"Y258_HAEIN"
"TRINITY_DN1121_c7_g1",14.2054451892752,-0.375973520168381,0.61138102830019,0.00182812431444512,0.0897885868144728,FALSE,"RN207_DANRE"
"TRINITY_DN11366_c0_g1",792.892475137724,0.777703036355309,0.933238112715218,0.000227383682392111,0.0271929592275193,FALSE,"DEAHB_ARATH"
"TRINITY_DN11442_c1_g1",34.4608818058818,1.84743016865333,1.6428725571918,6.79996961317393e-06,0.0027561138145502,FALSE,"APG_BRANA"
"TRINITY_DN11684_c0_g1",71.5159700874862,0.435169457122426,0.803507028631083,0.000382124174428004,0.0371150553942307,FALSE,"CS012_DANRE"
"TRINITY_DN11852_c0_g1",52.1996036014151,1.13822215217529,1.13287920943621,6.45892555655188e-05,0.0125507341185668,FALSE,"MYB_XENLA"
"TRINITY_DN11902_c0_g3",12.9070221219908,0.729750016835799,0.917727893492201,0.000255201242560086,0.0291981243102269,TRUE,"RS31_XENLA"
"TRINITY_DN1196_c0_g2",41.8703538479112,0.667404249832902,0.4998797068015,0.000682408476274752,0.0517329332683887,TRUE,"DNAL1_MOUSE"
"TRINITY_DN12121_c2_g1",96.9371770360952,-0.542664770447819,0.331172995584504,0.00209381843635066,0.0963540374093898,FALSE,"TGO1_DROME"
"TRINITY_DN124_c2_g1",872.806336527116,-0.906945875974677,0.602384681516074,0.000135310871358215,0.0199339431975253,FALSE,"C1TC_HUMAN"
"TRINITY_DN1256_c1_g1",865.320337042532,-0.855190115435501,0.820689832373045,0.000243502547369866,0.0284296149914916,FALSE,"LRC15_HUMAN"
"TRINITY_DN12603_c0_g1",57.6377604443993,0.612938977366849,0.848425664572079,0.000382315014975931,0.0371150553942307,FALSE,"YG31B_YEAST"
"TRINITY_DN12664_c0_g1",23.2994787305432,-0.728702965481896,0.760005539484682,0.000430489037569011,0.039689954530134,FALSE,"TARA_MOUSE"
"TRINITY_DN1267_c1_g1",213.964886331181,0.648275631125454,0.233285772826378,0.000122973508907067,0.0188971383406732,FALSE,"SCYL2_HUMAN"
"TRINITY_DN126_c0_g1",259.276791972758,0.577860424175286,0.394716982222979,0.00147770820378048,0.0793889880608689,TRUE,"SMAL1_XENLA"
"TRINITY_DN1278_c0_g1",433.536900778,-0.567324057050041,0.33739534610789,0.00157045649971341,0.0819412374445527,FALSE,"KPBB_DROME"
