"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot"
"TRINITY_DN10004_c0_g1",22.1621514783666,-0.314168167664448,0.376279778603852,0.000590343850116554,0.0476052648504966,FALSE,"ZN225_HUMAN"
"TRINITY_DN1000_c2_g1",20.3028259218024,-0.380825927289486,0.224447963702921,0.00158986868237419,0.0824896724279558,FALSE,"GP1_CHLRE"
"TRINITY_DN10462_c0_g1",72.9743761509526,-0.358898077203994,2.22514502034838,0.00143457280588541,0.0780983250618395,FALSE,"RCAA_HORVU"
"TRINITY_DN10551_c0_g1",221.522564208962,0.399587922380649,0.22313763782788,0.00112565121126823,0.0679522983494654,FALSE,"TUSC3_MOUSE"
"TRINITY_DN105_c0_g1",1149.31701348656,1.17351155835793,0.836417440267279,2.38933761437889e-06,0.00131151856379173,TRUE,"ENPL_PIG"
"TRINITY_DN106160_c0_g1",78.6954185742341,11.9717454509348,2.65359183153847,1.43870909840546e-07,0.000171613779544055,FALSE,"NU1M_ANOGA"
"TRINITY_DN10662_c0_g1",47.5850868555187,0.443066545532172,0.263970289844062,0.000324355059225434,0.0339504779454765,FALSE,"U5S1_CHICK"
"TRINITY_DN10742_c0_g2",9.86623511299,-17.0816408512001,3.31530023263023,2.75668045057293e-08,4.48802478328682e-05,TRUE,"ACN2_ACAGO"
"TRINITY_DN10745_c0_g1",68.2254362039913,0.423781123769215,0.244305839858727,0.000571354147065364,0.0466811032109298,FALSE,"ACL6B_HUMAN"
"TRINITY_DN108109_c0_g1",7301.97531342417,-0.422629401934272,0.212981072444237,0.00073613996319482,0.0539095545313802,FALSE,"RS8_APIME"
"TRINITY_DN10831_c0_g1",85.5926714467056,0.443044634344584,0.211493144228131,0.000476769567900221,0.0419264893885744,FALSE,"FUT10_CANLF"
"TRINITY_DN10932_c0_g1",28.0936531905096,0.287519510018637,0.457462945083752,0.000565332749611289,0.0462697203411479,TRUE,"CO1A1_HUMAN"
"TRINITY_DN1099_c0_g1",419.397412123237,-0.508786271317534,0.298672162908681,9.12735967343412e-05,0.0157967000031105,FALSE,"B3GT4_RAT"
"TRINITY_DN1112_c0_g2",271.825894547201,-0.417725629278596,0.209787543167259,0.000813863518619666,0.0570301944212475,FALSE,"ADPPT_HUMAN"
"TRINITY_DN1112_c1_g1",569.603400844669,-0.208092553486361,0.370860783898306,0.00164677366628164,0.0842869529227087,TRUE,"HSP27_DROME"
"TRINITY_DN11238_c0_g1",88.8795362607816,0.374910685950879,0.258563424380265,0.000997949682305098,0.0637804648330885,FALSE,"MTH1_DROME"
"TRINITY_DN1128_c0_g2",7126.53935133524,-0.359657689016383,0.228928608218751,0.00220677876879736,0.0989076930616187,FALSE,"RL32_SPOFR"
"TRINITY_DN114070_c0_g2",1321.12042369887,-0.224717002939277,0.380723893129766,0.0013298325240298,0.0746217527550139,FALSE,"U88_HHV6U"
"TRINITY_DN11413_c0_g1",11695.2997523331,-0.401505888659397,0.201301808040335,0.00111520156423324,0.067428900846934,TRUE,"GBLP_DANRE"
"TRINITY_DN11538_c0_g1",4305.97516549269,-0.501760378555588,0.342252825433524,8.86465570815046e-05,0.0155004101755462,FALSE,"ST17A_HUMAN"
"TRINITY_DN117088_c0_g1",10.9097354455733,-2.24693041195513,5.45420241813625,0.000136045657488491,0.0200124989396623,FALSE,"PSAD_HORVU"
"TRINITY_DN117538_c0_g1",2981.57599473189,15.5361820114825,2.53717195354446,3.66218985761104e-10,1.47068661761849e-06,FALSE,"COX1_DROMA"
"TRINITY_DN117845_c0_g1",948.914443416045,14.4636559589229,2.64163268584534,1.16525720707918e-08,2.15977734277033e-05,FALSE,"COX1_DROYA"
"TRINITY_DN11911_c0_g1",29.6635986688119,0.207374530600082,1.01011651161088,0.00140696125917049,0.0770127508677071,FALSE,"LPLT2_CAEEL"
"TRINITY_DN119542_c0_g1",9.60190914544433,-0.278029050929392,1.06635116137249,0.000698731636334975,0.0524488427533287,FALSE,"S22AC_MOUSE"
"TRINITY_DN120715_c0_g2",14.6528871296763,-2.02951037045172,5.24165295170679,0.000156538936886603,0.0216948861502663,FALSE,"CB12_SOLLC"
"TRINITY_DN12072_c0_g1",79.5204649571147,0.530927469191413,0.274424777988276,6.90704846494445e-05,0.0132097701206143,TRUE,"PDIA4_HUMAN"
"TRINITY_DN12078_c0_g3",361.175469128023,0.408080861900999,0.210566077951665,0.000995801296711467,0.0636784272943793,FALSE,"DAF41_CAEEL"
