"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","fly"
"TRINITY_DN1004_c1_g1",1043.92077438428,-0.689370575811404,0.245871743136255,0.00172300490545159,0.0427226027297631,FALSE,"B7Z025_DROME"
"TRINITY_DN1004_c8_g2",341.653758239666,-0.855915980809683,0.20143428968288,4.59058789036632e-06,0.000990648866741051,FALSE,"M9NDF9_DROME"
"TRINITY_DN10056_c0_g1",288.517437841399,0.836123501869863,0.252035660200893,0.00018839683329715,0.0116682228262152,TRUE,"SEM1_DROME"
"TRINITY_DN1008_c0_g1",1700.25902759347,-0.975239801757846,0.32161747549235,0.000237036766261393,0.0133929776937117,TRUE,"A8JR84_DROME"
"TRINITY_DN10093_c0_g1",93.8659837576934,-1.67477354182784,0.698719893774127,7.02721709050744e-06,0.00132052463179991,FALSE,"Q9VEZ2_DROME"
"TRINITY_DN10095_c2_g1",44.708140035458,-1.84537271316558,0.734346848643194,2.09355800392209e-06,0.00053456047078771,FALSE,"M9PJK5_DROME"
"TRINITY_DN10102_c0_g1",423.035316220597,-0.546964597169098,0.197924259895109,0.00302932780001005,0.0585681390990859,FALSE,"M9PG43_DROME"
"TRINITY_DN10107_c0_g1",205.074223195383,0.596651681672059,0.182351534911407,0.000514000119563721,0.0216806935678271,FALSE,"Q9V3P3_DROME"
"TRINITY_DN10135_c0_g1",140.565176860389,0.674786500690841,0.283081181055722,0.00565317404179597,0.0838059143020371,FALSE,"COLT_DROME"
"TRINITY_DN10185_c0_g1",281.64842409614,-0.866532527139805,0.409504882967281,0.00362559082294781,0.0648168826492685,FALSE,"GAR1_DROME"
"TRINITY_DN10207_c0_g1",26.761780544444,0.813218952510989,0.353499792519352,0.00358208880345699,0.0642796611517343,TRUE,"DPOE3_DROME"
"TRINITY_DN1020_c0_g1",1317.45078826733,-0.702794393316042,0.293299699318427,0.00489376704542615,0.0767458284519996,FALSE,"SHRM_DROME"
"TRINITY_DN10319_c0_g1",29.2719054900757,-0.746802885307245,0.321192810764499,0.00475313502560402,0.0753249753018695,FALSE,"MIDN_DROME"
"TRINITY_DN10347_c0_g1",376.459672259406,-0.853819686821004,0.314686063780165,0.00109165684069203,0.0334034118228593,FALSE,"A4V392_DROME"
"TRINITY_DN10366_c0_g1",227.658871963477,0.728920285062671,0.235834253135915,0.000615450028661368,0.0240641174485865,FALSE,"XPO2_DROME"
"TRINITY_DN1039_c0_g1",4192.5840751771,-0.899841431823586,0.442724569354229,0.00319475226630043,0.0601696331956549,TRUE,"A1Z7C4_DROME"
"TRINITY_DN103_c0_g1",66.9693708927515,0.972811761993795,0.277445438950178,5.14844111449601e-05,0.00523435279145219,FALSE,"Q9W2P5_DROME"
"TRINITY_DN1040_c0_g1",4985.88392711387,-0.855056141822557,0.341461465149903,0.00182778193387598,0.0439521767837654,FALSE,"Q9VKZ5_DROME"
"TRINITY_DN10461_c0_g1",94.0006895236703,0.986416880794396,0.26988267984791,2.80805695985737e-05,0.00355782944129807,FALSE,"SMD1_DROME"
"TRINITY_DN1052_c0_g1",189.265114908464,1.0523999883406,0.410410616771836,0.000483157482220168,0.0209070305598737,FALSE,"Q9VUZ0_DROME"
"TRINITY_DN10565_c0_g1",142.099185548799,0.55122405270507,0.214435814062407,0.00522115069255551,0.079892339232607,FALSE,"Q9VV59_DROME"
"TRINITY_DN10591_c2_g1",92.1310371919703,0.987930510818043,0.340347113530977,0.000319335729461254,0.0165233277939348,FALSE,"Q9W3R8_DROME"
"TRINITY_DN105_c0_g1",1139.70033323027,0.798464408968396,0.38753830352437,0.00605623202350059,0.0871665356976867,TRUE,"Q9VAY2_DROME"
"TRINITY_DN10635_c0_g1",335.771970372933,-0.759421069693829,0.234109772698611,0.00033099900578968,0.0168261181529772,TRUE,"Q95RG8_DROME"
"TRINITY_DN10667_c0_g1",858.54704777776,-1.06150186914139,0.23728822408817,6.5468284046686e-07,0.0002433165147864,FALSE,"A8JR02_DROME"
"TRINITY_DN1069_c1_g1",707.092634173181,0.720662557672611,0.247651206243125,0.00111740317039754,0.033799252085795,FALSE,"M9PCV9_DROME"
"TRINITY_DN1069_c2_g1",172.52191674215,0.896671457082411,0.454189194453935,0.00345231123062121,0.0632400648154704,TRUE,"Q9VXU6_DROME"
"TRINITY_DN1071_c0_g1",583.513036652687,1.11110077986972,0.272103511767486,2.74756122794646e-06,0.000661173924558137,FALSE,"Q9VC26_DROME"
"TRINITY_DN10744_c0_g1",836.228738609845,0.687794975504741,0.295223202066204,0.00610666590153411,0.0875221688687473,FALSE,"Q8T8Y5_DROME"
"TRINITY_DN10745_c0_g1",67.7929490866607,0.80013279801306,0.285639960055379,0.00110647868778996,0.0336596281259397,FALSE,"Q7K012_DROME"
"TRINITY_DN10747_c0_g1",44.6793456446168,-0.812408317736684,0.52494520901933,0.00695898327220646,0.0943156529465291,TRUE,"X2JL29_DROME"
"TRINITY_DN10754_c0_g1",63.9766638719849,0.812938502796133,0.453005707660227,0.00740472331895814,0.0971677482525817,FALSE,"A1Z705_DROME"
"TRINITY_DN10793_c0_g1",3175.93530200042,-0.659688615872661,0.169462935471062,4.13058392707293e-05,0.00463637254284102,FALSE,"X2JE30_DROME"
"TRINITY_DN107_c0_g2",541.517206862398,0.476265721878068,0.175020980729172,0.00407070881027785,0.069328482176672,FALSE,"Q0KHZ4_DROME"
"TRINITY_DN1080_c0_g2",314.70957795475,0.758299490778231,0.280470421907162,0.00174498309759609,0.0428648649324024,FALSE,"Q9VD58_DROME"
"TRINITY_DN10839_c0_g1",33.9581956750857,-1.69733851863973,0.5792938650786,2.07833466889421e-06,0.00053456047078771,FALSE,"Q9VGN6_DROME"
"TRINITY_DN10888_c0_g1",1018.3874863044,1.07442607190465,0.36147490968829,0.000158461062231744,0.0105375031224445,FALSE,"Q9VXI6_DROME"
"TRINITY_DN1088_c2_g1",291.806821584821,-0.537099145089203,0.193273512615912,0.00296728540554609,0.0579370555981188,FALSE,"M9PE28_DROME"
"TRINITY_DN10943_c0_g1",244.84634190418,0.76378077353,0.281751523687159,0.00167115342115421,0.042251255316846,FALSE,"E0R7Q5_DROME"
"TRINITY_DN10977_c0_g3",92.7983151941572,0.717031662572292,0.267464903644408,0.00220271625404494,0.0489559175957138,FALSE,"RCC1_DROME"
"TRINITY_DN10982_c0_g1",133.563832407205,0.994684566778719,0.470291950219434,0.00143485180359276,0.0387989959404805,FALSE,"Q8T3L1_DROME"
"TRINITY_DN10985_c0_g1",164.653253328876,-0.675049382726389,0.29776866095601,0.00744815021886311,0.0974699439243945,FALSE,"X2JDC1_DROME"
"TRINITY_DN11003_c0_g1",950.138998474156,0.865552130125103,0.200351217026495,3.22479904271186e-06,0.000743905539170131,TRUE,"Q8SYY6_DROME"
"TRINITY_DN11005_c0_g1",4150.0989374073,0.794199268576232,0.338675793994446,0.00360161455313222,0.0644571456328088,FALSE,"Q9VIQ8_DROME"
"TRINITY_DN11091_c0_g2",122.0761036519,-0.804276630200312,0.419384341073358,0.00709560582846948,0.095050428256498,FALSE,"Q7K3M9_DROME"
"TRINITY_DN11123_c0_g1",123.266981643822,0.675346779351716,0.251333366447289,0.00253593722487025,0.0532034352609922,FALSE,"CMTR2_DROME"
"TRINITY_DN11146_c0_g1",310.158333256436,0.863257835300067,0.365843575694071,0.00239886537819001,0.0517008041463129,FALSE,"M9PBQ4_DROME"
"TRINITY_DN1116_c0_g1",343.776920908099,-1.51153040902299,0.40206515924586,7.69372154191441e-07,0.000268070095682807,TRUE,"MY31D_DROME"
"TRINITY_DN1116_c0_g2",1043.25026070722,-1.23328420549553,0.290975513516921,7.27344274616772e-07,0.000258818496187834,TRUE,"MY61F_DROME"
"TRINITY_DN1117_c1_g3",16.0483594174166,-1.10670296046571,1.08352976304154,0.000225114799512962,0.0129379122489846,FALSE,"Q9VB22_DROME"
"TRINITY_DN11258_c0_g1",212.529121196659,0.795785741146083,0.259701876065733,0.000513340071984507,0.0216806935678271,FALSE,"CPSF2_DROME"
"TRINITY_DN11364_c1_g1",42.6857403272528,0.860783563422937,0.43539118529655,0.00449122675657667,0.0729966199128926,FALSE,"EFTS_DROME"
"TRINITY_DN11391_c0_g1",221.085109399404,0.464888490725517,0.1777530365071,0.00568202637272141,0.083985019947485,TRUE,"B7Z0G7_DROME"
"TRINITY_DN11438_c0_g1",95.3351964229531,0.741087480445542,0.286262752905286,0.00255797121681173,0.0534759870194597,FALSE,"Q9VP06_DROME"
"TRINITY_DN11442_c1_g1",34.1644552953159,0.833422749041335,0.545967022720393,0.00540273719017483,0.0815138278187451,FALSE,"Q9VQK3_DROME"
"TRINITY_DN11447_c0_g1",397.751806795723,-0.624023488860263,0.2161096869166,0.00166965184356903,0.042251255316846,TRUE,"Q6NN06_DROME"
"TRINITY_DN11462_c0_g1",167.513361528329,0.881779008919707,0.424730067078884,0.00345552314988724,0.0632634360162586,FALSE,"Q9VMR0_DROME"
"TRINITY_DN11477_c0_g1",536.896145526773,-1.04061193268637,0.306778787102808,5.3447968655998e-05,0.00536871202274618,FALSE,"M9PIB5_DROME"
"TRINITY_DN11479_c0_g2",9.70600778471334,-0.925601960256391,1.46892890438966,0.000432074228947888,0.0195303390325377,TRUE,"Q9W3F4_DROME"
