"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","fly"
"TRINITY_DN1004_c8_g2",341.653758239666,-0.474413476701003,0.271234720494704,0.00431509401435127,0.0715472983269224,FALSE,"M9NDF9_DROME"
"TRINITY_DN10093_c0_g1",93.8659837576934,-1.27226255272337,1.11199132784117,2.21886074262352e-05,0.00300356163377986,FALSE,"Q9VEZ2_DROME"
"TRINITY_DN10095_c2_g1",44.708140035458,-0.605801842398278,0.67862808540887,0.000460293660276417,0.0201523071238035,FALSE,"M9PJK5_DROME"
"TRINITY_DN10319_c0_g1",29.2719054900757,-0.551079988795705,0.386052611356484,0.00242161631340801,0.0519849599868753,FALSE,"MIDN_DROME"
"TRINITY_DN1040_c0_g1",4985.88392711387,-0.465968749781591,0.395878505492966,0.00487313139886142,0.0765739379810858,FALSE,"Q9VKZ5_DROME"
"TRINITY_DN107_c0_g2",541.517206862398,0.443419587574962,0.243763810005813,0.00460925957484068,0.0740459289624047,FALSE,"Q0KHZ4_DROME"
"TRINITY_DN10839_c0_g1",33.9581956750857,-0.781240414574269,0.692082563128924,0.000223356697745649,0.012902965033988,FALSE,"Q9VGN6_DROME"
"TRINITY_DN1116_c0_g1",343.776920908099,-0.442471526874315,0.402219710779544,0.00556523672405234,0.0829573342059812,TRUE,"MY31D_DROME"
"TRINITY_DN1116_c0_g2",1043.25026070722,-0.552574423774533,0.359846021867023,0.00253842087855475,0.0532034352609922,TRUE,"MY61F_DROME"
"TRINITY_DN11442_c1_g1",34.1644552953159,1.64124310245122,1.70089181440811,6.33321651784337e-06,0.00123629813033909,FALSE,"Q9VQK3_DROME"
"TRINITY_DN1182_c3_g1",5887.71352392461,-0.4977285518552,0.322547297567824,0.00452243298715904,0.0733549998951229,FALSE,"M9PCD3_DROME"
"TRINITY_DN11852_c0_g1",52.3466119206156,0.939742508790789,1.00003486224341,6.18355737822373e-05,0.00584276301537304,FALSE,"Q53YG3_DROME"
"TRINITY_DN118641_c0_g1",471.180297730762,-0.20275668565298,0.49301354049142,0.00226271453438502,0.0497276862422105,TRUE,"PCKG_DROME"
"TRINITY_DN118_c0_g1",800.719646272921,0.458037943484416,0.352523875290757,0.00671516839792709,0.0923584160124438,FALSE,"Y1760_DROME"
"TRINITY_DN1196_c0_g2",41.4822808376183,0.673598693742791,0.461993571374719,0.000657444948980748,0.0249047294433262,TRUE,"A1Z7U2_DROME"
"TRINITY_DN12016_c0_g1",127.708721017171,-0.415963213366921,0.45874012703826,0.00394158520801494,0.0680299709096449,FALSE,"Q9VBN1_DROME"
"TRINITY_DN12043_c0_g1",97.442598661306,0.533137706411425,0.330102072365142,0.00309057796037399,0.059140012698255,FALSE,"Q9VJZ3_DROME"
"TRINITY_DN1217_c0_g2",261.113702617214,0.393523286720404,0.509540531290438,0.00258676186003868,0.053909406514912,FALSE,"NOS_DROME"
"TRINITY_DN1231_c0_g2",80.2192515840042,-0.479620461775433,0.405902224128213,0.00407336319317987,0.0693383844522512,FALSE,"POXM_DROME"
"TRINITY_DN12492_c0_g1",307.071264855692,0.47062160297927,0.400529677894835,0.00454212133326202,0.0735379557000393,FALSE,"Q9W3B3_DROME"
