"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot","fly"
"TRINITY_DN1004_c8_g2",341.514318073728,-0.466362908191734,0.263110110610013,0.00449725916163253,0.0820145398256148,FALSE,"SRPK1_MOUSE","M9NDF9_DROME"
"TRINITY_DN10093_c0_g1",93.7303544853637,-1.51727037291328,1.26352862089939,2.23992978356611e-05,0.0034855064239962,FALSE,"AP21_ORYSI","Q9VEZ2_DROME"
"TRINITY_DN10095_c2_g1",44.653841047231,-0.644693039670289,0.74941779661668,0.000462825433044076,0.0225890691060135,FALSE,"TENM_DROME","M9PJK5_DROME"
"TRINITY_DN10319_c0_g1",29.269538036604,-0.537041597870939,0.37805928450949,0.00251494034538172,0.0588748276724168,FALSE,"Y7791_DICDI","MIDN_DROME"
"TRINITY_DN1040_c0_g1",4985.09796858088,-0.456915914084262,0.388033001859029,0.00499385380420566,0.0870250851782523,FALSE,"MCATL_BOVIN","Q9VKZ5_DROME"
"TRINITY_DN107_c0_g2",541.521425099932,0.447749852766364,0.237125263486728,0.00418213536891844,0.0784991161015532,FALSE,"WDR44_BOVIN","Q0KHZ4_DROME"
"TRINITY_DN10839_c0_g1",33.9182082067694,-0.816227562658944,0.748012040842299,0.000222213133817544,0.0144311246315551,FALSE,"S35G1_HUMAN","Q9VGN6_DROME"
"TRINITY_DN1116_c0_g1",343.432407389911,-0.437242420727081,0.395850489494898,0.00555634074375002,0.0923651448311691,TRUE,"MY61F_DROME","MY31D_DROME"
"TRINITY_DN1116_c0_g2",1042.87086862666,-0.540155247009193,0.351430650501068,0.00258819952306551,0.0598134869395686,TRUE,"MY61F_DROME","MY61F_DROME"
"TRINITY_DN11442_c1_g1",34.2346855002225,2.13275829532919,1.8201953803166,6.11979656182869e-06,0.00135661188588471,FALSE,"APG_BRANA","Q9VQK3_DROME"
"TRINITY_DN1182_c3_g1",5888.34593411501,-0.484141147677068,0.313611476260283,0.00485625634521551,0.0858199166218673,FALSE,"ODF3A_XENTR","M9PCD3_DROME"
"TRINITY_DN11852_c0_g1",52.2834135517602,1.13568473400233,1.1805284082949,5.91304011633108e-05,0.00646362071118504,FALSE,"MYB_XENLA","Q53YG3_DROME"
"TRINITY_DN118641_c0_g1",470.678732798515,-0.217858625472827,0.544530170045833,0.0023112629732398,0.0562298680430137,TRUE,"PCKGC_HUMAN","PCKG_DROME"
"TRINITY_DN1196_c0_g2",41.5884603491335,0.665910727121626,0.467127738072819,0.000644756965179874,0.0276029961121785,TRUE,"DNAL1_MOUSE","A1Z7U2_DROME"
"TRINITY_DN12016_c0_g1",127.591766146824,-0.41512408400184,0.463340885046987,0.00398303393681243,0.0766035539967669,FALSE,"LRP4_MOUSE","Q9VBN1_DROME"
"TRINITY_DN1217_c0_g2",260.768884445814,0.406091626292969,0.540401646188223,0.00252320753966303,0.0589640018691573,FALSE,"NOS_DROME","NOS_DROME"
"TRINITY_DN1231_c0_g2",80.2342624735883,-0.470375260405528,0.398788973977295,0.00417005737241188,0.0783530321333712,FALSE,"PAX2A_DANRE","POXM_DROME"
