"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot"
"TRINITY_DN10004_c0_g1",22.0890831238049,-0.390962962142129,0.500997605704617,0.000596943125552973,0.0337309099154344,FALSE,"ZN225_HUMAN"
"TRINITY_DN1000_c2_g1",20.3298481590227,-0.372780449564451,0.233663604797186,0.00193781474349388,0.0645255857416402,FALSE,"GP1_CHLRE"
"TRINITY_DN10320_c0_g1",13707.7775058681,-0.34915214131797,0.195999604427402,0.0030818325960119,0.0832402642137021,FALSE,"RL5_HUMAN"
"TRINITY_DN10375_c0_g1",116.238416621065,-0.339345855892493,0.424921410099123,0.00105392109969759,0.0459851615997139,FALSE,"YR610_MIMIV"
"TRINITY_DN10462_c0_g1",72.6696324570479,-0.309112996916933,2.05123618478179,0.00144457868396913,0.0546950865080867,FALSE,"RCAA_HORVU"
"TRINITY_DN104642_c1_g1",20.772320765803,-0.277807951418222,0.38431885323819,0.00201070245632906,0.0658335704163118,FALSE,"KCO3_ORYSJ"
"TRINITY_DN104658_c0_g1",6.23174462293624,-16.6480076529178,2.43107977751039,2.81147399032409e-12,1.71050077571318e-08,FALSE,"FUR2_DROME"
"TRINITY_DN10551_c0_g1",221.906214001204,0.395830707614509,0.235568660090986,0.00128565543452914,0.0514812186831775,FALSE,"TUSC3_MOUSE"
"TRINITY_DN105_c0_g1",1154.72124336606,1.50762195881822,0.778300070807707,2.71101083483536e-06,0.00102685073426542,TRUE,"ENPL_PIG"
"TRINITY_DN106160_c0_g1",79.017340464226,11.9512699441887,2.71848127656882,1.4523563119212e-07,0.000122937541589267,FALSE,"NU1M_ANOGA"
"TRINITY_DN10631_c0_g1",5.7503645216179,-0.15170388101823,0.397586539324837,0.00396942117419872,0.0960475602240119,FALSE,"DLGP3_MOUSE"
"TRINITY_DN10662_c0_g1",47.6918689654459,0.473775084687576,0.312505900692952,0.000323601031662845,0.0237819732480686,FALSE,"U5S1_CHICK"
"TRINITY_DN10742_c0_g1",173.954953194172,-0.152872560464319,0.985689775641026,0.00261417248404893,0.0761433737933693,FALSE,"SCTC_DICDI"
"TRINITY_DN10742_c0_g2",9.98229363087615,-17.0514236549985,3.34862706476222,2.98518487967023e-08,3.45940282055499e-05,TRUE,"ACN2_ACAGO"
"TRINITY_DN10745_c0_g1",68.3201119137794,0.437644378248599,0.271442187649959,0.000575902029818353,0.0330741045372494,FALSE,"ACL6B_HUMAN"
"TRINITY_DN108109_c0_g1",7284.43561556761,-0.422741591343884,0.219552336684318,0.000778806829695161,0.0391195208245478,FALSE,"RS8_APIME"
"TRINITY_DN10831_c0_g1",85.5853691660623,0.449412707202761,0.222384199914984,0.000462178459398698,0.0291199352438232,FALSE,"FUT10_CANLF"
"TRINITY_DN1088_c1_g1",24.8470617782599,0.77765999746883,1.02426318369309,7.85823792898159e-05,0.0099993766399841,FALSE,"PAN1_EMENI"
"TRINITY_DN1089_c0_g2",7552.59616546421,-0.332950560816067,0.187619848122481,0.00404201925970512,0.0970922611655238,FALSE,"IF4A1_BOVIN"
"TRINITY_DN10932_c0_g1",28.2295769660966,0.380186034211364,0.601418247768519,0.00051760569235718,0.031110616997063,TRUE,"CO1A1_HUMAN"
"TRINITY_DN1098_c0_g1",542.245229445306,0.198899960074653,0.377246686591265,0.00351929846137784,0.0899166901376284,FALSE,"NAF1_MOUSE"
"TRINITY_DN1099_c0_g1",420.086345498467,-0.56756014296603,0.378498652104742,0.000106612848182196,0.012533962673246,FALSE,"B3GT4_RAT"
"TRINITY_DN1105_c3_g1",16.0209385299907,-1.13767688383573,1.0005981558447,2.33165355375971e-05,0.00472859340702469,FALSE,"SETBP_HUMAN"
"TRINITY_DN1112_c0_g2",271.29431038653,-0.412764990337261,0.215856589480435,0.000937845323003963,0.0432874934043353,FALSE,"ADPPT_HUMAN"
"TRINITY_DN1112_c1_g1",569.976679224467,-0.243097774463024,0.452794608905924,0.00172504871715099,0.0606856365695234,TRUE,"HSP27_DROME"
"TRINITY_DN11238_c0_g1",88.8699986176703,0.402343106060278,0.298734453020419,0.000871707809450468,0.0416366658504153,FALSE,"MTH1_DROME"
"TRINITY_DN1128_c0_g2",7106.65706584398,-0.358445289820282,0.238062877794528,0.0023998217070747,0.0729614572422347,FALSE,"RL32_SPOFR"
"TRINITY_DN114070_c0_g2",1315.63346042703,-0.267656155151899,0.473337257173149,0.0013773869761827,0.053333475660115,FALSE,"U88_HHV6U"
"TRINITY_DN11413_c0_g1",11670.9849302404,-0.398275174726416,0.205083271982315,0.00119244090141006,0.0492895826356098,TRUE,"GBLP_DANRE"
"TRINITY_DN11538_c0_g1",4299.15455634588,-0.604585643145771,0.45650874330707,9.21600183637945e-05,0.0113130199591491,FALSE,"ST17A_HUMAN"
"TRINITY_DN11616_c0_g1",36.0491447295584,-0.194226770207271,0.366626109743082,0.00393563303866387,0.0956341144572381,FALSE,"BED3_CAEEL"
"TRINITY_DN117088_c0_g1",10.8484427059828,-1.95481810029461,5.13669137520655,0.000135836147555956,0.0143470685097598,FALSE,"PSAD_HORVU"
"TRINITY_DN117538_c0_g1",2972.95172316951,15.5320347231333,2.53934794751082,3.87348410602922e-10,1.0473901022703e-06,FALSE,"COX1_DROMA"
"TRINITY_DN117845_c0_g1",947.971441623077,14.5156365388771,2.64902451711773,1.07271627948622e-08,1.71184415590667e-05,FALSE,"COX1_DROYA"
"TRINITY_DN11911_c0_g1",29.5517549116687,0.194731680335303,0.942312537398816,0.00140133076079387,0.0537205047816003,FALSE,"LPLT2_CAEEL"
"TRINITY_DN11913_c0_g1",41.0470428060901,0.245976829967996,0.327402615050682,0.00382176658839738,0.0943031804260976,FALSE,"VCIP1_MOUSE"
"TRINITY_DN119542_c0_g1",9.67212787134443,-0.287260279839804,1.04931461716406,0.000617754423339562,0.034362678048895,FALSE,"S22AC_MOUSE"
