"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","swiss_prot"
"TRINITY_DN10135_c0_g1",141.640263926483,0.498147820902751,0.324041564918314,0.000998720999319891,0.0446575548726667,FALSE,"MCAT_HUMAN"
"TRINITY_DN10148_c0_g1",44.3420593313356,-27.0351223864884,2.5696954834058,3.35655183225553e-26,1.63370090779541e-21,FALSE,"Y0170_DICDI"
"TRINITY_DN10192_c0_g1",5.43299256206507,-0.410636989238797,0.704224030759506,0.00150779436584601,0.0559354934256531,FALSE,"ESPN_MOUSE"
"TRINITY_DN10205_c1_g1",195.695618748716,-1.11543844884659,0.745203886909867,0.000172610717456334,0.0164731545883034,FALSE,"RTBS_DROME"
"TRINITY_DN1028_c0_g1",40.6731867117005,-0.424675295573002,0.296534000951315,0.00223521919341217,0.0699926321324429,TRUE,"LECT_SOLTU"
"TRINITY_DN10399_c0_g1",31.5062660671933,-0.490345257491008,0.630537546311143,0.00257161621979078,0.0754792552341872,FALSE,"RBCC1_HUMAN"
"TRINITY_DN10459_c0_g1",16.2605625875926,0.513683969579349,0.672033552947519,0.0020992681222421,0.0673821932909347,FALSE,"RL21_HUMAN"
"TRINITY_DN10462_c0_g1",72.6696324570479,0.111911984512204,1.02145425875039,0.00391839624035161,0.0955114656780046,FALSE,"RCAA_HORVU"
"TRINITY_DN10528_c0_g1",74.9307350476869,0.349744296069225,0.172900192388962,0.00292123046148654,0.0808072017660674,FALSE,"NUBP2_NEMVE"
"TRINITY_DN105_c0_g1",1154.72124336606,0.523169594043795,0.49342947000971,0.00192055451633914,0.0642676035883525,TRUE,"ENPL_PIG"
"TRINITY_DN1070_c1_g1",1066.69449989395,-0.828029958263409,0.414618869912221,6.94517518351356e-05,0.00938987684811033,FALSE,"PTHD3_MOUSE"
"TRINITY_DN10761_c0_g1",234.668479270796,-0.73373764270903,0.615514984203303,0.000701434645364045,0.037042209661923,TRUE,"ERCC2_MOUSE"
"TRINITY_DN109125_c0_g1",3.85295607511441,0.273890261544473,0.591436717078007,0.00261698580846037,0.0761433737933693,FALSE,"SEP15_BOVIN"
"TRINITY_DN109149_c0_g1",30.2328309375232,-0.306498403388537,1.30967512624511,0.000455170456769879,0.0289595509436648,FALSE,"EF1A_SPOFR"
"TRINITY_DN109172_c0_g2",3.61841185491263,0.234845360051601,0.587158715445652,0.00207205844017277,0.066787692663955,FALSE,"F263_HUMAN"
"TRINITY_DN10932_c0_g1",28.2295769660966,0.826777711057483,0.851964020870268,0.000490261740505882,0.0300529212013883,TRUE,"CO1A1_HUMAN"
"TRINITY_DN1096_c0_g1",1072.32563074771,-0.366348362911588,0.161548606620087,0.0016178350584083,0.0585016849649695,FALSE,"EMAL1_RAT"
"TRINITY_DN109840_c0_g2",10.8244079450621,0.725503770904808,0.85852348945088,0.000571063553851864,0.032972479035871,FALSE,"KIBRA_DROMO"
"TRINITY_DN1099_c0_g1",420.086345498467,-0.481985922454083,0.370313532585971,0.00166245990888567,0.0595017371728402,FALSE,"B3GT4_RAT"
"TRINITY_DN11003_c0_g1",955.551137884521,0.41403745745679,0.18896874494164,0.000952250093623884,0.0436890564880536,TRUE,"SERP2_BOVIN"
"TRINITY_DN11115_c0_g1",126.343697268547,1.44829550155002,0.807351455124699,5.44711531700138e-05,0.00812012241069191,FALSE,"ALDO2_MAIZE"
"TRINITY_DN11146_c0_g1",312.760431953295,0.551620183278817,0.467515221984169,0.00137724145146949,0.053333475660115,FALSE,"AIFM1_HUMAN"
"TRINITY_DN1121_c4_g1",13.2452813277846,-0.562623804194384,0.81763821567935,0.000736438372898854,0.0378233175750479,FALSE,"Y258_HAEIN"
"TRINITY_DN11224_c0_g1",15.9843509187852,-0.758179646674904,0.758477569440958,0.000748324107380304,0.0381187137147191,FALSE,"Y567_ATV"
"TRINITY_DN11231_c0_g1",158.733672197768,-0.814774643239492,0.66053778513012,0.000522237405510564,0.0312456533509652,FALSE,"NOCT_DROME"
"TRINITY_DN11285_c0_g2",6.87606389194993,0.337014090388202,0.594946449539222,0.00401437139653349,0.096750425655894,FALSE,"RL28_MOUSE"
"TRINITY_DN11442_c1_g1",34.5352912744181,-0.871393427510413,0.901731323147742,0.000359405117598195,0.0251155289070199,FALSE,"APG_BRANA"
"TRINITY_DN115277_c0_g1",11.5345045362693,0.557412230945978,0.671252991846483,0.00181401688151661,0.0621554591039607,FALSE,"BGH3_HUMAN"
"TRINITY_DN115526_c0_g2",3.68770204181642,0.19653790048769,0.51447447417226,0.00393941845302854,0.0956697777932988,TRUE,"NEDD4_MOUSE"
"TRINITY_DN1159_c2_g2",59.6786992370692,-0.948281637785253,1.0327060518256,0.000148532038224602,0.0151083623081877,TRUE,"DHX9_MOUSE"
"TRINITY_DN11680_c1_g1",69.8956522985853,-1.38848656897837,0.501373950433459,1.05203872219715e-05,0.00264624437657775,FALSE,"Y5G8_ENCCU"
"TRINITY_DN117088_c0_g1",10.8484427059828,0.258409865633772,1.67571740152758,0.000979312248250696,0.044257275530973,FALSE,"PSAD_HORVU"
"TRINITY_DN1179_c0_g1",262.328631821895,0.19458539821336,0.569526918158723,0.00223544433452257,0.0699926321324429,FALSE,"S4A11_MOUSE"
"TRINITY_DN118177_c1_g1",178.29930532216,-0.456352613054048,0.739188905561534,0.00122709365495803,0.050041979366667,FALSE,"K1C10_MOUSE"
"TRINITY_DN11852_c0_g1",52.3850225225924,-1.01364212041633,0.829214545417186,0.000281607704923263,0.0218603033716508,FALSE,"MYB_XENLA"
"TRINITY_DN11902_c0_g1",7.68173960108309,0.339839325823837,0.607124360999412,0.0035329900661125,0.0900302054962449,TRUE,"RS3_CANLF"
"TRINITY_DN11940_c0_g1",69.8899828944169,-0.936986707933746,0.872278531858083,0.00034040526625655,0.0244188726886349,FALSE,"GP1_CHLRE"
"TRINITY_DN11944_c0_g2",3.08024667793137,0.263459641586349,0.560550862981834,0.00389406451686997,0.0953174032482095,FALSE,"RL38_MOUSE"
"TRINITY_DN11_c0_g2",82.5297632006664,-0.439301849731551,0.221711546378513,0.000923218616155785,0.0428563628855836,FALSE,"LST2_DROVI"
"TRINITY_DN12009_c0_g2",5.0829565257501,0.801716713692775,0.943017961031426,0.000301600634347228,0.0227779970976556,FALSE,"CATZ_MOUSE"
"TRINITY_DN12055_c1_g1",8.7151389025419,-0.291282824468376,0.577342713975055,0.00389562140280113,0.0953174032482095,FALSE,"SNO1_TYRJA"
"TRINITY_DN120715_c0_g2",14.5631896902225,0.207456047288948,1.4599598344308,0.00135331679053047,0.052737097540992,FALSE,"CB12_SOLLC"
"TRINITY_DN12073_c0_g2",103.792187323153,0.750890915042676,0.862420921542386,0.000541937080133705,0.0318564753191639,FALSE,"RPGR1_MOUSE"
"TRINITY_DN12097_c0_g2",370.382942973097,2.66954693584722,0.650112927647389,1.95173897564659e-08,2.43577024160695e-05,FALSE,"IML1_NEUCR"
"TRINITY_DN121000_c0_g1",5.23423285333062,0.274775424872995,0.584509437470944,0.00294773952747425,0.0811642410461576,FALSE,"FMN1_MOUSE"
"TRINITY_DN121415_c0_g1",8.50332611448281,-0.418416420356327,0.583200305660699,0.00388806979208045,0.0953110717301132,FALSE,"YI31B_YEAST"
"TRINITY_DN1217_c0_g2",261.644473007604,-0.991676147437862,0.806820134312218,0.000306073385096128,0.0230250445122083,FALSE,"NOS_DROME"
"TRINITY_DN12235_c0_g1",16.7715775628301,0.343954603422936,0.852343646194909,0.000487344163585552,0.0299495140530757,FALSE,"HDGR2_XENLA"
"TRINITY_DN124364_c0_g2",17.1468732165838,-0.691562935694247,0.830282864064874,0.000704405822767368,0.037124894646165,FALSE,"FH6_ORYSJ"
"TRINITY_DN1249_c1_g1",4301.50491647722,0.672412205523607,0.712504106840107,0.00108642011802246,0.0467698164324151,TRUE,"ADAT1_MOUSE"
"TRINITY_DN12520_c0_g1",486.917897710186,0.552534658555291,0.619549579280438,0.00194915916344655,0.0646390377025507,FALSE,"SAHH_ANOGA"
"TRINITY_DN1253_c2_g1",354.561735448242,-0.445083070099875,0.367366218796771,0.00247028122218599,0.0739216278181597,FALSE,"KDISB_DANRE"
"TRINITY_DN12603_c0_g1",57.8773254927637,-1.18072917518859,0.952263125013443,0.000131866262584175,0.0141006911196349,FALSE,"YG31B_YEAST"
"TRINITY_DN12661_c0_g1",128.661277727971,0.401760026944181,0.717625956101826,0.00120959037992571,0.0496820109466197,FALSE,"RME6_DROME"
"TRINITY_DN12731_c0_g1",26.4994112180567,-0.387615404903675,0.28107249280073,0.00346558691724577,0.0892235104132168,FALSE,"VRP1_SCHPO"
"TRINITY_DN12755_c0_g1",8.46895727447029,0.33824038171563,0.61866359130427,0.00302764500200648,0.082486167107562,FALSE,"TFP11_DICDI"
"TRINITY_DN12834_c0_g1",17.9911843208463,0.546976269632794,0.610377076595695,0.00200579385313141,0.0657414130771799,FALSE,"LDAH_CHICK"
"TRINITY_DN1288_c8_g2",22.9799956242027,-0.393245308957578,0.599027290670252,0.00393419722414161,0.095629079722523,FALSE,"MICA1_MOUSE"
"TRINITY_DN12907_c0_g1",43.2859435789004,-0.899641211353973,0.544943317561826,0.000176194569390635,0.0167005688050262,FALSE,"DHGL_DROME"
"TRINITY_DN12955_c2_g1",6.6895986615635,0.465644963546936,0.740935625586352,0.00124821118120859,0.0506042412804989,FALSE,"RS16_BOVIN"
"TRINITY_DN13063_c1_g1",62.1609399857021,-1.05896699750276,0.766667022051544,0.000226877259707302,0.0191803165071024,FALSE,"SPR_DROME"
"TRINITY_DN13158_c1_g1",20.6288520466322,-0.745269429696884,0.645238159684222,0.000718721193690367,0.0373934772199867,FALSE,"MCA1B_ASPCL"
"TRINITY_DN13237_c0_g1",217.537198874161,-0.376683787199001,0.209414527033097,0.00266356933183776,0.0768535843379518,FALSE,"HLF_HUMAN"
"TRINITY_DN13299_c0_g1",15.1387092024214,-0.651855695659549,0.603683301277972,0.00109273329783771,0.0467698164324151,FALSE,"LHX9_ASTFA"
"TRINITY_DN133160_c1_g1",5.92895714402543,-0.129688249738815,0.508338705777569,0.00414449180988582,0.0981848164374606,FALSE,"1433_DICDI"
"TRINITY_DN1337_c0_g2",693.983793545333,-0.419350904451481,0.223157994637934,0.00137609968733005,0.053333475660115,FALSE,"EXD_DROPS"
"TRINITY_DN13498_c1_g1",8.08139203929498,0.393949696290417,0.624246002979344,0.00333520036795404,0.0870873778482076,FALSE,"PPGB_HUMAN"
"TRINITY_DN13535_c0_g1",23.1010398435937,0.152119350336136,1.20240897727158,0.00222937377378653,0.069960077574299,FALSE,"PSBO_WHEAT"
"TRINITY_DN1353_c2_g1",227.687177091233,-0.784548144832152,0.590998781726848,0.000471568178147803,0.0294882833720849,FALSE,"RPGR1_MOUSE"
"TRINITY_DN1356_c0_g1",40.0089493040388,0.630791660980123,0.908925609451237,0.000361208944511777,0.025151304359481,TRUE,"CYC8_YEAST"
"TRINITY_DN13571_c0_g1",11.6996948961589,-0.492456446161485,0.656107538627758,0.00236580152716176,0.0722518939385868,FALSE,"XYLA_ENTFA"
"TRINITY_DN13615_c0_g1",68.474488453624,0.109521333442941,1.00687808648869,0.00406990765284335,0.0973896486131719,FALSE,"CAHC_HORVU"
"TRINITY_DN13988_c1_g1",58.9514445634305,-0.529409555393537,0.396313377893282,0.00115885985753288,0.0484778916938894,FALSE,"GP1_CHLRE"
"TRINITY_DN14023_c0_g1",31.345871224527,0.585553216317269,0.664271472011886,0.00163132050989563,0.0587038325960187,TRUE,"TYB4_MOUSE"
"TRINITY_DN1410_c0_g1",397.823507000524,0.727145057983966,0.391074639586059,0.000131705753012221,0.0141006911196349,FALSE,"TMX2_DROME"
"TRINITY_DN14113_c1_g1",6.00971881287859,0.438869953511316,0.69678049864529,0.00185106792434419,0.0628717222705376,FALSE,"1A04_PANTR"
"TRINITY_DN14125_c1_g1",38.9602115369507,-1.03090200484182,0.693278453372712,0.000209427421514281,0.0182306888766254,FALSE,"CHS2_CAEEL"
"TRINITY_DN1418_c1_g1",407.556413295354,0.486063765453512,0.472742663091337,0.00243530603247116,0.0735077303643016,FALSE,"NALDL_MOUSE"
"TRINITY_DN1428_c0_g2",64.960663312644,1.02375567931509,1.01942137432131,0.000144184579866837,0.0148364325430902,FALSE,"SHANK_CAEEL"
"TRINITY_DN14403_c0_g1",246.087282990933,0.524463993089241,0.426423799441227,0.00144418153915866,0.0546950865080867,FALSE,"SLIMP_DROME"
"TRINITY_DN1444_c2_g1",10.0066350250816,-0.440223552752347,0.675404055859834,0.00226669956336424,0.0704629443143972,FALSE,"RTBS_DROME"
"TRINITY_DN1449_c0_g1",454.535658489836,0.342260900445254,0.132777287147983,0.00118275075804301,0.0490765941137845,TRUE,"U2AF2_DROME"
"TRINITY_DN1481_c6_g1",2189.42360865437,-0.50010590556254,0.237887775072311,0.000354130164657042,0.0248718952008478,FALSE,"G3PT_MOUSE"
"TRINITY_DN148564_c0_g1",10.2553666850621,-0.244960763952414,0.857255355263353,0.00074038308277723,0.0379155214081811,FALSE,"GP2_EHV1V"
"TRINITY_DN14889_c0_g1",59.9222602662411,-0.498772513092155,0.305036052610984,0.000838496753714364,0.0408732891990811,FALSE,"STAR3_HUMAN"
"TRINITY_DN1501_c6_g1",6.32130033175382,0.309209021920534,0.665550356018525,0.00131403787826757,0.0520397490732623,FALSE,"1433B_MOUSE"
"TRINITY_DN15087_c0_g1",59.0577929555832,0.551535738142384,0.599669923574902,0.00194765734394556,0.0646390377025507,FALSE,"GMPR2_HUMAN"
"TRINITY_DN152_c0_g2",396.140809509932,-0.529366634598615,0.218984159321287,0.000126667810829599,0.01383244547628,FALSE,"NCA11_XENLA"
"TRINITY_DN15317_c1_g1",17.7330386946897,-0.564379370164692,0.706588631204406,0.00160933740279655,0.0582810045155606,FALSE,"MED15_ASHGO"
"TRINITY_DN15320_c0_g3",32.532027669428,0.167446903663605,1.31673693728955,0.00198406323751978,0.0652623162799369,FALSE,"G3PA_MAIZE"
"TRINITY_DN1538_c0_g1",97.4764931665943,-0.530773834097007,0.518530645881651,0.00194818050105271,0.0646390377025507,FALSE,"SCND3_HUMAN"
"TRINITY_DN153_c2_g1",237.06356769216,-0.651254430632633,0.611748464133319,0.00111736904378585,0.0473527088368697,TRUE,"PERK9_ARATH"
"TRINITY_DN15422_c0_g1",40.6537950271878,0.839035680286779,0.594193308471502,0.000348349580790673,0.024824115367853,FALSE,"IFT52_MOUSE"
"TRINITY_DN15449_c1_g1",61.4381716459364,0.481563350210661,0.330656249798327,0.00130408448326273,0.0519063721225445,FALSE,"DCPS_RAT"
"TRINITY_DN1553_c4_g1",50.6553280563854,-0.508975930225209,0.603858870859895,0.00245298786262408,0.0737065563731295,FALSE,"MFS12_HUMAN"
"TRINITY_DN15720_c0_g1",6.93728794620303,0.506452494666587,0.78570962863778,0.000877352295976342,0.0416757231091387,TRUE,"PRDX6_MOUSE"
"TRINITY_DN15784_c0_g1",5.87087945160822,0.49108115324142,0.65968963290582,0.00234320379679509,0.0718415213843215,FALSE,"HINT1_MOUSE"
"TRINITY_DN1582_c0_g1",37.7719917550829,0.448192350106063,0.35957829220633,0.00230392947981406,0.0710426584997219,FALSE,"MCCB_MOUSE"
"TRINITY_DN1582_c0_g2",64.6936941275085,0.412889191110618,0.310855919703722,0.00281837347923967,0.0792695024452777,FALSE,"MCCB_RAT"
"TRINITY_DN1602_c0_g2",131.280511031008,-0.40185732048319,0.289152203850521,0.00294827371321513,0.0811642410461576,TRUE,"F261_MOUSE"
"TRINITY_DN16098_c0_g1",22.0695216187794,0.417747735675604,0.465405633122176,0.00419062334900584,0.0987657128432433,FALSE,"XYL2_ASPCL"
"TRINITY_DN160_c0_g1",830.947592743739,-0.357985329657422,0.126207096708774,0.000557808317091506,0.0325026806823014,TRUE,"FNBP1_XENLA"
"TRINITY_DN16280_c0_g1",15.8563971264196,0.400366810265632,0.585744202026265,0.00411496219999924,0.0978488168439619,FALSE,"HYAST_HYAAR"
"TRINITY_DN16419_c0_g4",6.25625660614612,-0.131921580830236,0.515034395113468,0.00393830021622366,0.0956697777932988,FALSE,"VIT1_CHICK"
"TRINITY_DN16419_c0_g7",8.1016296860573,-0.168832285239093,0.67672222232401,0.00172214988840662,0.0606342965500715,FALSE,"GP2_EHV1V"
"TRINITY_DN165045_c0_g1",3.67367772410419,0.502738110926597,1.1602526094358,0.000183818051783099,0.0170997578910786,TRUE,"HA18_MOUSE"
"TRINITY_DN1668_c0_g1",362.381300362016,0.82968030108648,0.889525215888674,0.000413261499516916,0.02714475533669,TRUE,"SL9A1_MOUSE"
"TRINITY_DN1673_c1_g1",1345.85098061678,-0.361344371095439,0.211265443449974,0.00358793754160937,0.0906708702103902,FALSE,"CSCL2_MOUSE"
"TRINITY_DN167493_c0_g1",5.12972200405294,0.353570597683563,0.668907353150922,0.00167138375202473,0.0596298442653741,FALSE,"GPAT4_PONAB"
"TRINITY_DN1675_c0_g1",342.186680033975,0.410002079452654,0.313875703250907,0.00296569524281627,0.081413603417007,FALSE,"TSAC_COMTE"
