"genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","isDescendant","fly"
"TRINITY_DN10135_c0_g1",140.639115404763,0.530924138594576,0.320247214871516,0.000809147849034639,0.031600901449571,FALSE,"COLT_DROME"
"TRINITY_DN10459_c0_g1",16.0757515472159,0.478020052697328,0.607782690703128,0.00223231197202656,0.0550816905697388,FALSE,"Q9V9M7_DROME"
"TRINITY_DN10528_c0_g1",74.7194293021247,0.33580460003416,0.169069659439049,0.00357757734678287,0.0722392546382426,FALSE,"NUBP2_DROME"
"TRINITY_DN105_c0_g1",1140.29104875826,0.555071774873824,0.476210695207088,0.00170764944131819,0.0476693495205733,TRUE,"Q9VAY2_DROME"
"TRINITY_DN1070_c1_g1",1070.66753606868,-0.895994674281509,0.391753311330292,4.53661600302872e-05,0.00547697500914009,FALSE,"Q86P36_DROME"
"TRINITY_DN10761_c0_g1",237.490771682426,-0.786807043108645,0.59232900229627,0.000517341845609216,0.0245757368273973,TRUE,"Q7KVP9_DROME"
"TRINITY_DN109172_c0_g2",3.62752396438887,0.211036419532191,0.54039462834011,0.00230473729206542,0.0561724549657695,FALSE,"Q9VWH7_DROME"
"TRINITY_DN10932_c0_g1",27.9735045523737,0.722142004408428,0.756080940656743,0.000529699130785715,0.0249343493951864,TRUE,"Q9VN36_DROME"
"TRINITY_DN1099_c0_g1",420.795966482512,-0.56084956637484,0.390446255835305,0.00106232152428932,0.0367176459653171,FALSE,"Q9VLS8_DROME"
"TRINITY_DN11003_c0_g1",951.315677800494,0.410107862689885,0.186967179200335,0.00097151295580045,0.0348848481170129,TRUE,"Q8SYY6_DROME"
"TRINITY_DN11146_c0_g1",310.572146176574,0.576398616683964,0.450432095145229,0.00130442976032134,0.0410774593967858,FALSE,"M9PBQ4_DROME"
"TRINITY_DN11229_c0_g1",27.1379871358874,-0.441767373713109,0.504526790783102,0.00386614841211682,0.0755407493621212,FALSE,"Q9VWD2_DROME"
"TRINITY_DN11231_c0_g1",158.862062658185,-0.853760545615239,0.624466212733339,0.000386385604882989,0.0206132932110909,FALSE,"NOCT_DROME"
"TRINITY_DN11442_c1_g1",34.2203757402393,-0.79349132074258,0.817131769042608,0.000309183268276885,0.0181920850231968,FALSE,"Q9VQK3_DROME"
"TRINITY_DN11479_c0_g2",9.70098215253994,-0.161205471760578,0.441055856453868,0.00608286539722805,0.0968606720997547,TRUE,"Q9W3F4_DROME"
"TRINITY_DN115526_c0_g2",3.69575439846214,0.17900921245428,0.470936981188094,0.00436484133259795,0.0805003004568588,TRUE,"B7YZY9_DROME"
"TRINITY_DN1159_c2_g2",60.6864578138229,-0.843360164621108,0.958132564210029,0.00012263944086285,0.00995061801291181,TRUE,"GAR1_DROME"
"TRINITY_DN1168_c3_g1",366.861758932897,-0.394863796997693,0.317138245224656,0.00447051068920075,0.0813784488169763,FALSE,"Q8MRM6_DROME"
"TRINITY_DN1170_c1_g1",619.117329083282,-0.33477109536452,0.200469762792424,0.00550179103699266,0.0917984856098711,FALSE,"X2JD28_DROME"
"TRINITY_DN118177_c1_g1",180.412585161028,-0.415456995337711,0.664883085613472,0.00111661262547749,0.0379767765334331,FALSE,"Q9W1U9_DROME"
"TRINITY_DN11852_c0_g1",52.3089043500296,-0.985093943438623,0.765035704863848,0.000212376502078073,0.0141747599116869,FALSE,"Q53YG3_DROME"
"TRINITY_DN1189_c1_g1",3776.68365928747,-0.396675221001871,0.265776966445121,0.00328547146650436,0.0688683418032748,FALSE,"CAD86_DROME"
"TRINITY_DN11902_c0_g1",7.63120258214116,0.303785866188065,0.535240625686901,0.00395157219813523,0.0763916916464511,TRUE,"G3M3A2_DROME"
"TRINITY_DN11944_c0_g2",3.05815381309067,0.235931682840628,0.496804130598835,0.00432589962650649,0.080123933554957,FALSE,"A0A0B4KED0_DROME"
"TRINITY_DN1217_c0_g2",260.950432424054,-1.00112586822088,0.744482235643278,0.000205072273750024,0.0139723032325309,FALSE,"NOS_DROME"
"TRINITY_DN12200_c0_g1",26.9864029167603,-0.302017257961245,0.510468206011178,0.0056591341458602,0.0933928761669415,FALSE,"NAAT1_DROME"
